,ID,Count
133,18421,373.0161150112148
134,18422,372.76052841071254
135,18423,373.4166419498302
136,18424,373.4226348069715
137,18425,372.82166867249873
138,18426,373.1682816594726
139,18427,373.6548290708446
140,18428,373.14212341956295
141,18429,372.95883084499906
142,18430,373.62047716532663
143,18431,373.5419481073102
144,18432,372.9854253806123
145,18433,373.3857556118492
146,18434,373.811055261912
147,18435,373.2660087574713
148,18436,373.166916170496
149,18437,373.81298625449875
150,18438,373.66529302153333
151,18439,373.1505704883598
152,18440,373.606123932821
153,18441,373.95730940342725
154,18442,373.3986502571233
155,18443,373.3741906457574
156,18444,374.0034040643561
157,18445,373.7845133907845
158,18446,373.32541665781974
159,18447,373.8205730086232
160,18448,374.10187339919304
161,18449,373.5331048437085
162,18450,373.586927139239
163,18451,374.18497905828673
164,18452,373.9067494035822
165,18453,373.50359633260825
166,18454,374.03425478290893
167,18455,374.2398462714954
168,18456,373.6749451844199
169,18457,373.79937931510585
170,18458,374.36249453158035
171,18459,374.02821131502117
172,18460,373.68903847486075
173,18461,374.2425126302599
174,18462,374.37578298943026
175,18463,373.8206849121801
176,18464,374.01434114606366
177,18465,374.53269410836043
178,18466,374.1528089604037
179,18467,373.8782244420304
180,18468,374.4477959869186
181,18469,374.5075778648019
182,18470,373.9731176202625
183,18471,374.2285490009822
184,18472,374.6981910295358
185,18473,374.27888966182263
186,18474,374.0728206972009
187,18475,374.64764192865175
188,18476,374.63790369390676
189,18477,374.130411931462
190,18478,374.44308038645096
191,18479,374.8575676995534
192,18480,374.4086537516361
193,18481,374.2707140210277
194,18482,374.84322626106575
195,18483,374.7660582995583
196,18484,374.29386899279194
197,18485,374.6559782444552
198,18486,375.0124026655025
199,18487,374.5414479682978
200,18488,374.47240377483627
201,18489,375.03328674833284
202,18490,374.893742262225
203,18491,374.4624128638611
204,18492,374.8675117415933
205,18493,375.16226029132457
206,18494,374.67852427534285
207,18495,374.6764754273432
208,18496,375.21844461392544
209,18497,375.0209319967525
210,18498,374.63651619433693
211,18499,375.076450526545
212,18500,375.3082379533398
213,18501,374.8196488279679
214,18502,374.8828376851118
215,18503,375.3981302808179
216,18504,375.14879623453095
217,18505,374.81541909140776
218,18506,375.2827267249141
219,18507,375.4504276820423
220,18508,374.96550799267123
221,18509,375.0904393859296
222,18510,375.57276540647035
223,18511,375.2776057173342
224,18512,374.9991183237652
225,18513,375.48555310975206
226,18514,375.5897040807347
227,18515,375.1159948593011
228,18516,375.2989109668405
229,18517,375.74220547845886
230,18518,375.40820425937017
231,18519,375.1869661174272
232,18520,375.6847699308557
233,18521,375.7264357768279
234,18522,375.27142708417557
235,18523,375.5074147781585
236,18524,375.9068393050096
237,18525,375.5409492152491
238,18526,375.3786807474018
239,18527,375.87989394615596
240,18528,375.8613842001504
241,18529,375.4316826854841
242,18530,375.7154790260628
243,18531,376.06679766789676
244,18532,375.67645301749917
245,18533,375.57364316633465
246,18534,376.0707990649145
247,18535,375.9950472932102
248,18536,375.596818297976
249,18537,375.9224201512563
250,18538,376.22250488996485
251,18539,375.81504599293567
252,18540,375.7714129021513
253,18541,376.2572347236998
254,18542,376.12810933828354
255,18543,375.76663530565014
256,18544,376.1277675050025
257,18545,376.37427428237885
258,18546,375.9571503360319
259,18547,375.971377364377
260,18548,376.43916855124775
261,18549,376.2611049868924
262,18550,375.94099582875225
263,18551,376.3309738509758
264,18552,376.52258237756956
265,18553,376.1030082364533
266,18554,376.1730173862055
267,18555,376.6165409175894
268,18556,376.39464290813197
269,18557,376.11960713501793
270,18558,376.53163200652654
271,18559,376.66785974432656
272,18560,376.25287123735524
273,18561,376.3757344255656
274,18562,376.7894357251133
275,18563,376.52923263793843
276,18564,376.30218539559553
277,18565,376.72932985090796
278,18566,376.8106249886648
279,18567,376.4068636515304
280,18568,376.5789890097144
281,18569,376.95795345523095
282,18570,376.6653948397868
283,18571,376.4883508844274
284,18572,376.92376063329726
285,18573,376.95137445808
286,18574,376.56507968392907
287,18575,376.7822172267534
288,18576,377.1222942862684
289,18577,376.80357148263954
290,18578,376.67771506578435
291,18579,377.11464988752937
292,18580,377.090645606814
293,18581,376.7275162616641
294,18582,376.98490417132
295,18583,377.28269039016504
296,18584,376.944179832744
297,18585,376.86983195127095
298,18586,377.3018108637907
299,18587,377.2289570813911
300,18588,376.8941244541773
301,18589,377.18654474785086
302,18590,377.4394442013637
303,18591,377.0875658343937
304,18592,377.0642464356714
305,18593,377.4851067221596
306,18594,377.36683688138567
307,18595,377.0647782212853
308,18596,377.38668335847933
309,18597,377.59289027565814
310,18598,377.2340307346804
311,18599,377.26047391762745
312,18600,377.6644772085647
313,18601,377.50478852593295
314,18602,377.23930344354454
315,18603,377.5848961589811
316,18604,377.74341062858366
317,18605,377.38380737220587
318,18606,377.4580287898747
319,18607,377.8399177447423
320,18608,377.6433021190356
321,18609,377.41746542632814
322,18610,377.7808126963183
323,18611,377.8914114159091
324,18612,377.53707400391795
325,18613,377.65641797525694
326,18614,378.01149071367144
327,18615,377.7828344806161
328,18616,377.598987086435
329,18617,377.9741080077945
330,18618,378.0373266861048
331,18619,377.6939431683093
332,18620,377.8551589022914
333,18621,378.17931233425156
334,18622,377.92381241034053
335,18623,377.783546288958
336,18624,378.16451412914495
337,18625,378.1816026855226
338,18626,377.8544699776604
339,18627,378.0537794978674
340,18628,378.34355551252196
341,18629,378.06662076597286
342,18630,377.9707887771188
343,18631,378.35181617973444
344,18632,378.3246960031763
345,18633,378.018648203473
346,18634,378.25183018512683
347,18635,378.5044401082832
348,18636,378.21160270136676
349,18637,378.16033058147474
350,18638,378.53585778822446
351,18639,378.46706208967237
352,18640,378.1864165549272
353,18641,378.44888640822205
354,18642,378.66223109279105
355,18643,378.3590526960132
356,18644,378.35176827288063
357,18645,378.71653827405004
358,18646,378.60915102569635
359,18647,378.35765910977454
360,18648,378.6445568200512
361,18649,378.81723021684087
362,18650,378.50921619681293
363,18651,378.5446838010963
364,18652,378.8938141344746
365,18653,378.7513987184412
366,18654,378.5322111717004
367,18655,378.83848625746435
368,18656,378.96977159887814
369,18657,378.66228606972516
370,18658,378.7386531505346
371,18659,379.0676959831754
372,18660,378.89422209253365
373,18661,378.709862392293
374,18662,379.03036114616765
375,18663,379.12021401989523
376,18664,378.81840283091833
377,18665,378.93325206222715
378,18666,379.2382473253359
379,18667,379.038012327686
380,18668,378.8903628033236
381,18669,379.2199118344812
382,18670,379.2689352426125
383,18671,378.9776536782759
384,18672,379.128063445688
385,18673,379.4055807372052
386,18674,379.1831304958633
387,18675,379.0734275787103
388,18676,379.4069157236699
389,18677,379.4163247603555
390,18678,379.1400738176991
391,18679,379.32268302985995
392,18680,379.5698547250736
393,18681,379.3299026062387
394,18682,379.25874332635436
395,18683,379.5911984246301
396,18684,379.5627777124577
397,18685,379.30564753308414
398,18686,379.51672555858437
399,18687,379.73126907208893
400,18688,379.47861626691537
401,18689,379.44597374352634
402,18690,379.77263491313914
403,18691,379.708688193363
404,18692,379.4743107285631
405,18693,379.70982976004797
406,18694,379.89006037881086
407,18695,379.62951745275006
408,18696,379.63476600062614
409,18697,379.9511493056949
410,18698,379.8544433787989
411,18699,379.64595361188697
412,18700,379.9016632359941
413,18701,380.04649674015087
414,18702,379.78280849144835
415,18703,379.8247567100075
416,18704,380.12671428056814
417,18705,380.00041760742414
418,18706,379.8204243488466
419,18707,380.09192636217347
420,18708,380.20087247127606
421,18709,379.93864649356357
422,18710,380.01557812507207
423,18711,380.29934947943684
424,18712,380.14696716675655
425,18713,379.9975329699848
426,18714,380.2803557721434
427,18715,380.353502396889
428,18716,380.0971427723514
429,18717,380.20686395075603
430,18718,380.4691194433694
431,18719,380.2944253713377
432,18720,380.17705590233294
433,18721,380.46672696409917
434,18722,380.50471621227274
435,18723,380.2583628405041
436,18724,380.39825505510623
437,18725,380.6361307859737
438,18726,380.44309832940456
439,18727,380.3587407157376
440,18728,380.6508563248719
441,18729,380.6548527150692
442,18730,380.42232723362963
443,18731,380.5894047373687
444,18732,380.8005289248236
445,18733,380.5932612015964
446,18734,380.5423112256318
447,18735,380.83260234889053
448,18736,380.80425420609834
449,18737,380.58901292149847
450,18738,380.77998367243725
451,18739,380.9624942636744
452,18740,380.7451551580424
453,18741,380.72747269937076
454,18742,381.01186621653744
455,18743,380.9532609951864
456,18744,380.7583553997529
457,18745,380.9696843361564
458,18746,381.12223803142956
459,18747,380.89898493482144
460,18748,380.91391719432147
461,18749,381.1885916400648
462,18750,381.1022061962849
463,18751,380.93025130486643
464,18752,381.1582249561921
465,18753,381.2799977672968
466,18754,381.0549170889562
467,18755,381.10132885879614
468,18756,381.36276408496735
469,18757,381.25141080849517
470,18758,381.1045615607293
471,18759,381.3453528792237
472,18760,381.43603259950726
473,18761,381.2130788915533
474,18762,381.2893891720226
475,18763,381.5344093488639
476,18764,381.401179200381
477,18765,381.2811149374775
478,18766,381.5308473720628
479,18767,381.5906183543229
480,18768,381.3735578940721
481,18769,381.47778200318055
482,18770,381.7035915840358
483,18771,381.5517950151263
484,18772,381.45971198616417
485,18773,381.7145218017486
486,18774,381.74404261010744
487,18775,381.53640211765287
488,18776,381.66619844677047
489,18777,381.87041078865957
490,18778,381.70351757008797
491,18779,381.6401292482092
492,18780,381.8962252088655
493,18781,381.89659975295
494,18782,381.7016208597379
495,18783,381.8543413471757
496,18784,382.0349998462719
497,18785,381.85657876874376
498,18786,381.82212368107724
499,18787,382.0758432564322
500,18788,382.0485861269397
501,18789,381.86918606582736
502,18790,382.0419294687819
503,18791,382.1975211633582
504,18792,382.011180566318
505,18793,382.0054372101107
506,18794,382.25329857613144
507,18795,382.2002953394381
508,18796,382.03903423376295
509,18797,382.22870125019034
510,18798,382.3581629831215
511,18799,382.16749299739377
512,18800,382.1898013396655
513,18801,382.4285505215623
514,18802,382.3520137965582
515,18803,382.211068792213
516,18804,382.41441810777025
517,18805,382.51713543850184
518,18806,382.32565278090107
519,18807,382.37494174300167
520,18808,382.6015943617159
521,18809,382.50401652355447
522,18810,382.38516290323406
523,18811,382.59886724950974
524,18812,382.67466642117057
525,18813,382.4857624967838
526,18814,382.56058276481787
527,18815,382.772459944866
528,18816,382.6565633281757
529,18817,382.56116262468737
530,18818,382.78186397829097
531,18819,382.83099733449774
532,18820,382.64789032813536
533,18821,382.74645176648914
534,18822,382.94120987754275
535,18823,382.8098953503514
536,18824,382.7388903719285
537,18825,382.9632534660829
538,18826,382.9863788037341
539,18827,382.8120703482222
540,18828,382.93228325479777
541,18829,383.1079372637898
542,18830,382.9642320388843
543,18831,382.91814861112215
544,18832,383.14291199406637
545,18833,383.1410664101019
546,18834,382.97830332826265
547,18835,383.11782273670514
548,18836,383.27276305872647
549,18837,383.11976858400504
550,18838,383.09872371897836
551,18839,383.32074765898193
552,18840,383.29531651558585
553,18841,383.14655803172803
554,18842,383.3028302520324
555,18843,383.43583309166127
556,18844,383.27667382894975
557,18845,383.2803899412585
558,18846,383.4967005565966
559,18847,383.4493822389875
560,18848,383.31677295678634
561,18849,383.4870835408345
562,18850,383.59731481887684
563,18851,383.43508867354734
564,18852,383.46291338522894
565,18853,383.6707424592656
566,18854,383.6035096406362
567,18855,383.4888584815483
568,18856,383.6703808110511
569,18857,383.757393866712
570,18858,383.59512497591317
571,18859,383.64605598203786
572,18860,383.8428760129428
573,18861,383.75793416653573
574,18862,383.6626993633375
575,18863,383.85254307858867
576,18864,383.9162704274118
577,18865,383.75686494943517
578,18866,383.8295793588352
579,18867,384.01313348465663
580,18868,383.9128773974839
581,18869,383.83815753885347
582,18870,384.03341606045694
583,18871,384.0741555693779
584,18872,383.9203610452836
585,18873,384.01324856360884
586,18874,384.1815750978433
587,18875,384.06854414160387
588,18876,384.0150751700292
589,18877,384.2128716087939
590,18878,384.23126752285106
591,18879,384.0856363030333
592,18880,384.19683559067687
593,18881,384.34828699745964
594,18882,384.22511990226667
595,18883,384.1932778783424
596,18884,384.3908086816058
597,18885,384.3878279997019
598,18886,384.25268514571013
599,18887,384.38012265961515
600,18888,384.51337889122243
601,18889,384.38276874599984
602,18890,384.37257810992156
603,18891,384.5671538531709
604,18892,384.54405860341745
605,18893,384.4214745893424
606,18894,384.5629052063107
607,18895,384.6769814163319
608,18896,384.54163158798457
609,18897,384.5527785738196
610,18898,384.74186137429234
611,18899,384.7001773815911
612,18900,384.5919458319864
613,18901,384.74499455078103
614,18902,384.83924328352833
615,18903,384.70182490540293
616,18904,384.73367569708574
617,18905,384.91491279906825
618,18906,384.85639556907597
619,18907,384.7640161825359
620,18908,384.92622021293187
621,18909,385.0003282516582
622,18910,384.8634398819332
623,18911,384.91506304211924
624,18912,385.0863162010381
625,18913,385.0129145650144
626,18914,384.9375812859786
627,18915,385.1064318539633
628,18916,385.16041198655694
629,18917,385.02654197977506
630,18918,385.09673463458415
631,18919,385.2561050069969
632,18920,385.1699231816811
633,18921,385.11251759878087
634,18922,385.285500827892
635,18923,385.31967885768944
636,18924,385.19117092911745
637,18925,385.2784881535369
638,18926,385.4243364816617
639,18927,385.32759519730865
640,18928,385.2886850660498
641,18929,385.4633213343052
642,18930,385.4783187249033
643,18931,385.3573411188213
644,18932,385.46012793949694
645,18933,385.5910899004772
646,18934,385.4860872391023
647,18935,385.4659299508434
648,18936,385.63981117004545
649,18937,385.6365237657229
650,18938,385.5250423665031
651,18939,385.64146778073876
652,18940,385.75646445126665
653,18941,385.64553701645343
654,18942,385.64408776559725
655,18943,385.8149120838442
656,18944,385.7944853910174
657,18945,385.6942410411286
658,18946,385.82233344311175
659,18947,385.92057690804336
660,18948,385.8060619181402
661,18949,385.82298625599634
662,18950,385.98858974396524
663,18951,385.9523912936164
664,18952,385.86488150681026
665,18953,386.0025649140422
666,18954,386.08355912215995
667,18955,385.96775798108035
668,18956,386.00244838876074
669,18957,386.1608333345387
670,18958,386.11042267062936
671,18959,386.0368878527112
672,18960,386.1820183369798
673,18961,386.24555537703645
674,18962,386.13069923212555
675,18963,386.18229529664876
676,18964,386.3316548014445
677,18965,386.2687516559189
678,18966,386.2101658708895
679,18967,386.36056761829934
680,18968,386.4067196530253
681,18969,386.29493739851233
682,18970,386.3623491364886
683,18971,386.50108777323834
684,18972,386.42753899447655
685,18973,386.3846052415463
686,18974,386.53810569448115
687,18975,386.56721284854024
688,18976,386.46050197701715
689,18977,386.5424358191292
690,18978,386.66918618667864
691,18979,386.5869319854344
692,18980,386.5600818835027
693,18981,386.71454545315805
694,18982,386.7272000024504
695,18983,386.62740064666514
696,18984,386.72238757381547
697,18985,386.8360226498512
698,18986,386.7470627152132
699,18987,386.736460426813
700,18988,386.8898203072644
701,18989,386.88684756095404
702,18990,386.7956200050861
703,18991,386.90204531353913
704,18992,387.00168657868414
705,18993,386.90804659694606
706,18994,386.9135967642066
707,18995,387.0638844269518
708,18996,387.04632072975903
709,18997,386.9651266043504
710,18998,387.08126077233163
711,18999,387.1662821447694
712,19000,387.06998122691175
713,19001,387.09134063852633
714,19002,387.2367126390878
715,19003,387.2057809494668
716,19004,387.1358682584008
717,19005,387.2598983901532
718,19006,387.3299260738578
719,19007,387.2329455633513
720,19008,387.26953822444494
721,19009,387.4083000089419
722,19010,387.3653835286481
723,19011,387.3077755910592
724,19012,387.43783692592274
725,19013,387.49274533517865
726,19014,387.39699942781397
727,19015,387.44803466447536
728,19016,387.5786611230467
729,19017,387.52527546529535
730,19018,387.4807637910603
731,19019,387.6149707842292
732,19020,387.6548747618586
733,19021,387.5621833241433
734,19022,387.626676521562
735,19023,387.7478290961245
736,19024,387.6855934831907
737,19025,387.6547345386497
738,19026,387.7912110462916
739,19027,387.81645464220696
740,19028,387.728518565463
741,19029,387.805314113327
742,19030,387.91585432837695
743,19031,387.8464623053474
744,19032,387.82957806700904
745,19033,387.9664862007123
746,19034,387.9776283205305
747,19035,387.896007695099
748,19036,387.98380369625283
749,19037,388.0828030422845
750,19038,388.0079931821142
751,19039,388.00517532110854
752,19040,388.1407425744201
753,19041,388.1385398444727
754,19042,388.0646351833517
755,19043,388.16200947167056
756,19044,388.2487556303616
757,19045,388.17028268688074
758,19046,388.1814001765372
759,19047,388.3139444688511
760,19048,388.2993316936993
761,19049,388.2343683784413
762,19050,388.33980538929507
763,19051,388.4138048470156
764,19052,388.3334117876409
765,19053,388.3581216813969
766,19054,388.48607401081307
767,19055,388.4601426221162
768,19056,388.4051586868428
769,19057,388.5170767281616
770,19058,388.57805387879387
771,19059,388.4974451980562
772,19060,388.5352062854362
773,19061,388.65713073154706
774,19062,388.6211056427761
775,19063,388.5769429556265
776,19064,388.69372143906884
777,19065,388.7416143278446
778,19066,388.6624310071585
779,19067,388.71252002220103
780,19068,388.82713089120864
781,19069,388.782346181263
782,19070,388.7496450273455
783,19071,388.869651236976
784,19072,388.9046041434097
785,19073,388.8284005825307
786,19074,388.8899306120576
787,19075,388.9961065692773
788,19076,388.94398041970896
789,19077,388.9231774364833
790,19078,389.0447924361492
791,19079,389.06714553560573
792,19080,388.9953687377429
793,19081,389.06730945643375
794,19082,389.16410454424647
795,19083,389.1061138497573
796,19084,389.0974432154828
797,19085,389.2190865251398
798,19086,389.22936290468454
799,19087,389.1633341510691
800,19088,389.24453349648417
801,19089,389.3311849883102
802,19090,389.26884004881435
803,19091,389.27233777792543
804,19092,389.3924904828471
805,19093,389.39138081742016
806,19094,389.3322800191033
807,19095,389.421486912547
808,19096,389.4974200046373
809,19097,389.4322396898911
810,19098,389.44775084650234
811,19099,389.5649768408994
812,19100,389.5533220602933
813,19101,389.5021749258798
814,19102,389.59806264416716
815,19103,389.66289203619203
816,19104,389.59637979129326
817,19105,389.62356839398853
818,19106,389.7365335013343
819,19107,389.71530579678495
820,19108,389.6729739055041
821,19109,389.7741637140505
822,19110,389.82769217592624
823,19111,389.7613132084372
824,19112,389.7996745664777
825,19113,389.9071633220193
826,19114,389.87744585339647
827,19115,389.8446196741505
828,19116,389.9497043430164
829,19117,389.9919184085316
830,19118,389.92707836620696
831,19119,389.9759535596156
832,19120,390.07688348538125
833,19121,390.03984915604383
834,19122,390.01704400559356
835,19123,390.12461084678534
836,19124,390.15567381382624
837,19125,390.0936992265864
838,19126,390.1522914204536
839,19127,390.24572466877976
840,19128,390.20261433528134
841,19129,390.1901692232142
842,19130,390.29882230918884
843,19131,390.3190647612634
844,19132,390.2611854828378
845,19133,390.3285777497713
846,19134,390.41373003722816
847,19135,390.3658305154564
848,19136,390.3639097806729
849,19137,390.4722910300887
850,19138,390.4821991240343
851,19139,390.4295329683158
852,19140,390.50470728226
853,19141,390.5809540811222
854,19142,390.5295762994396
855,19143,390.5381739031494
856,19144,390.64498274986704
857,19145,390.6451845398132
858,19146,390.5987242651275
859,19147,390.6805813247441
860,19148,390.7474613231606
861,19149,390.69391895707236
862,19150,390.7128652612092
863,19151,390.81687665575686
864,19152,390.8081267434075
865,19153,390.7687294953188
866,19154,390.8561090356088
867,19155,390.9133249197314
868,19156,390.858913821979
869,19157,390.8878846499429
870,19158,390.98796517847205
871,19159,390.9711279944606
872,19160,390.93950727510014
873,19161,391.0312085317336
874,19162,391.0786251826877
875,19163,391.0246038979653
876,19164,391.06313164701896
877,19165,391.15825359053287
878,19166,391.13428562097056
879,19167,391.1110058108544
880,19168,391.20580781245945
881,19169,391.2434480476642
882,19170,391.19101967291084
883,19171,391.2385062246477
884,19172,391.3277594203225
885,19173,391.2976906967665
886,19174,391.2831641142904
887,19175,391.37984549337386
888,19176,391.40788351488703
889,19177,391.3581791349147
890,19178,391.41391029216084
891,19179,391.49651169823255
892,19180,391.46142686828824
893,19181,391.4559133131429
894,19182,391.55327134594756
895,19183,391.57202408784485
896,19184,391.5260879825065
897,19185,391.58924914789634
898,19186,391.66455005322484
899,19187,391.62556934308367
900,19188,391.6291780332512
901,19189,391.72604664223155
902,19190,391.73596323422174
903,19191,391.69474001803644
904,19192,391.76443282133573
905,19193,391.831923679752
906,19194,391.79018404943764
907,19195,391.8028778276919
908,19196,391.8981443068959
909,19197,391.8997938921942
910,19198,391.8641177109281
911,19199,391.9393772888911
912,19200,391.99869019621406
913,19201,391.955326973506
914,19202,391.976928628857
915,19203,392.0695488818002
916,19204,392.06360704357814
917,19205,392.0341929153598
918,19206,392.1140055493646
919,19207,392.1649144169877
920,19208,392.1210436773172
921,19209,392.1512441999606
922,19210,392.2402563110007
923,19211,392.22749037342635
924,19212,392.20492772513353
925,19213,392.2882485478306
926,19214,392.33066706054456
927,19215,392.28736899805193
928,19216,392.3257375633857
929,19217,392.4102735565893
930,19218,392.3915270335656
931,19219,392.37627544703525
932,19220,392.4620459394997
933,19221,392.49602341629065
934,19222,392.454326926174
935,19223,392.50032238453355
936,19224,392.5796180579846
937,19225,392.5557945252536
938,19226,392.5481816728775
939,19227,392.63534668794273
940,19228,392.6610619925108
941,19229,392.62193065729383
942,19230,392.6749142913655
943,19231,392.74831704923923
944,19232,392.72036371368716
945,19233,392.7205854296526
946,19234,392.8081094948559
947,19235,392.82586316721984
948,19236,392.79018281014
949,19237,392.84943211160567
950,19238,392.91640675056647
951,19239,392.88529798453783
952,19240,392.89342038681735
953,19241,392.9803030612814
954,19242,392.99050786282066
955,19243,392.9590758007274
956,19244,393.02379901156536
957,19245,393.08393145161597
958,19246,393.05065255008304
959,19247,393.0666160996641
960,19248,393.151906182828
961,19249,393.15507626427967
962,19250,393.12859236076605
963,19251,393.197943522709
964,19252,393.25094250502207
965,19253,393.21647390986845
966,19254,393.2400992679932
967,19255,393.3229076839195
968,19256,393.3196465990775
969,19257,393.29870618657594
970,19258,393.3718004443772
971,19259,393.4174972494243
972,19260,393.38279946824326
973,19261,393.4137949898832
974,19262,393.4933061984122
975,19263,393.48429399551605
976,19264,393.46938270328116
977,19265,393.5453116134626
978,19266,393.5836578815
979,19267,393.54965730856856
980,19268,393.58762799122127
981,19269,393.66310980602594
982,19270,393.64908943409097
983,19271,393.640579927857
984,19272,393.718426534272
985,19273,393.74949029658103
986,19274,393.7170661214705
987,19275,393.76152381279286
988,19276,393.83233553590594
989,19277,393.8140988046109
990,19278,393.8122494137082
991,19279,393.8911028642469
992,19280,393.91506291714416
993,19281,393.8850352822115
994,19282,393.9354099381059
995,19283,394.0010087502644
996,19284,393.9793820796025
997,19285,393.984337258867
998,19286,394.0633067536329
999,19287,394.08044552789937
1000,19288,394.0535650701244
1001,19289,394.1092168467074
1002,19290,394.1691624224048
1003,19291,394.14499261231396
1004,19292,394.1567851596122
1005,19293,394.2350130395377
1006,19294,394.24570813536263
1007,19295,394.2226470211183
1008,19296,394.2828789795085
1009,19297,394.33683632451914
1010,19298,394.3109765653635
1011,19299,394.32953149131356
1012,19300,394.40620529706626
1013,19301,394.41091986871544
1014,19302,394.39226440254396
1015,19303,394.4563356045343
1016,19304,394.50407614144876
1017,19305,394.4773724738054
1018,19306,394.5025123985999
1019,19307,394.5768757523449
1020,19308,394.5761479374519
1021,19309,394.5623927982227
1022,19310,394.62953157351996
1023,19311,394.6709325271178
1024,19312,394.64421094414797
1025,19313,394.67566287750356
1026,19314,394.7470250642073
1027,19315,394.74145665982115
1028,19316,394.7330007902026
1029,19317,394.8024179618499
1030,19318,394.8374601205856
1031,19319,394.8115144886763
1032,19320,394.8489178330406
1033,19321,394.9166619830961
1034,19322,394.90690657442275
1035,19323,394.90405072283073
1036,19324,394.9749525864504
1037,19325,395.0037165386285
1038,19326,394.9792974923525
1039,19327,395.0222130967166
1040,19328,395.0858028973088
1041,19329,395.0725536455272
1042,19330,395.0754995340067
1043,19331,395.1471003983546
1044,19332,395.1697613614632
1045,19333,395.1475663076077
1046,19334,395.1954863896822
1047,19335,395.25447127807706
1048,19336,395.23844857082554
1049,19337,395.24729963803776
1050,19338,395.31883374874513
1051,19339,395.3356551276802
1052,19340,395.3163194705317
1053,19341,395.36867821866787
1054,19342,395.42269703609185
1055,19343,395.4046361983716
1056,19344,395.41939984431673
1057,19345,395.4901325292913
1058,19346,395.5014583536804
1059,19347,395.48554803033045
1060,19348,395.54173269338014
1061,19349,395.59051580297034
1062,19350,395.57115505751386
1063,19351,395.59174629610993
1064,19352,395.6609841895295
1065,19353,395.66723059192776
1066,19354,395.6552359824754
1067,19355,395.7145982557087
1068,19356,395.757968151803
1069,19357,395.7380370066522
1070,19358,395.7642834140413
1071,19359,395.8313836358371
1072,19360,395.8330295411634
1073,19361,395.82536079473
